,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,avg_year_built,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
4127,2.45,33.80597014925373,27.686567164179106,13.955223880597018,0.0,33,36085014700,1.1,101349,126622,1529,1951.0238718116416,87.6,12.4,3301,47.4,0.9996970614965162
4128,2.62,31.8051575931232,23.495702005730664,8.739255014326648,0.0,61,36085019700,2.2,101429,117995,729,1944.7633744855966,95.7,4.3,1827,43.2,3.3388067870826497
4129,2.94,16.517412935323385,15.970149253731346,7.512437810945272,0.0,90,36085020804,2.3,97700,118042,2073,1977.5217076700437,97.0,3.0,5916,44.2,1.5212981744421907
4130,2.91,21.598147075854087,18.529241459177765,11.407064273306313,1.5055008685581934,533,36119014701,4.8,97321,118652,1785,1966.8557422969186,96.8,3.2,5156,44.1,10.337470907680373
4131,2.84,22.027792074112202,19.969119917653114,8.543489449305197,2.264539372104992,398,36119006600,8.0,132361,161590,2042,1938.21694417238,95.2,4.8,6416,36.2,6.203241895261845
4132,3.23,7.567917205692107,7.567917205692107,3.7516170763260033,0.0,222,36119006700,5.0,222500,305678,1628,1940.4570024570025,95.0,5.0,5000,44.1,4.44
4133,2.64,36.69501822600243,30.49817739975699,5.771567436208992,7.2296476306196835,928,36119000101,7.7,27077,50811,1766,1955.643261608154,93.2,6.8,4394,35.2,21.119708693673193
4134,2.87,38.175438596491226,34.175438596491226,14.105263157894738,0.17543859649122806,1923,36119000201,12.2,38233,44839,3023,1944.636288455177,94.3,5.7,8181,30.4,23.505683901723508
4135,2.77,40.649350649350644,37.72727272727273,26.038961038961038,0.0,1090,36119000300,12.8,27909,44464,1786,1955.3281075028,86.2,13.8,4548,36.0,23.966578715919084
4136,2.94,25.39585870889159,19.123020706455538,13.154689403166868,0.7917174177831912,530,36119000803,8.5,83026,98199,1667,1944.8629274145167,98.5,1.5,4862,37.3,10.900863842040312
4137,2.36,41.496920890573186,37.09142586451918,13.974419706300333,3.2685930838465183,453,36119010702,2.9,123424,200725,2351,1956.5459378987664,89.8,10.2,4999,42.4,9.061812362472494
4138,2.72,19.05723905723905,15.892255892255893,13.468013468013467,0.6060606060606061,178,36119009703,2.5,186250,229557,1588,1968.6057934508813,93.5,6.5,4049,52.8,4.396147196838726
4139,3.06,12.45965138799225,10.91026468689477,9.619109102646867,2.194964493221433,221,36119010200,2.9,196705,254315,1603,1941.1200873362445,96.6,3.4,4842,44.0,4.56422965716646
4140,2.76,23.44322344322344,22.100122100122103,15.995115995115993,1.3431013431013432,288,36119010600,6.2,132778,186922,1688,1959.1137440758291,97.0,3.0,4534,48.4,6.352007057785619
4141,2.81,33.68878357030016,28.94944707740916,12.756714060031594,3.041074249605056,2151,36119011600,9.6,45955,74639,2628,1954.0437595129376,96.3,3.7,7134,34.6,30.15138772077376
4142,3.09,17.789757412398924,16.50943396226415,7.6145552560646905,0.0,298,36119012102,2.3,122115,152708,1571,1954.4000636537241,94.5,5.5,4657,40.9,6.398969293536612
4143,3.12,16.62621359223301,10.072815533980584,3.6407766990291264,0.6067961165048543,164,36119012301,5.0,107917,134729,869,1952.5,94.8,5.2,2568,40.2,6.386292834890965
4144,2.44,30.51519154557464,28.401585204755612,10.171730515191546,0.0,92,36119012503,3.8,131406,200084,1582,1969.0195954487992,95.7,4.3,3706,48.1,2.48246087425796
4145,2.75,30.484798685291704,26.78718159408381,6.737880032867707,0.0,637,36119014200,7.0,51589,81333,1407,1950.1549395877755,86.5,13.5,3374,35.4,18.87966804979253
4146,2.83,45.27796383121233,37.97722705961152,27.126590756865372,4.688546550569325,1034,36119014300,8.9,33947,43179,1622,1947.9124537607888,92.0,8.0,4232,32.5,24.43289224952741
4147,2.96,17.527764365041044,15.982617093191696,5.601158860453888,1.0622887493964268,296,36119014703,3.3,114986,133350,2107,1963.6518747033695,98.3,1.7,6304,44.4,4.695431472081219
4148,2.35,45.98842018196857,41.60463192721257,9.098428453267164,0.0,314,36119001503,7.3,64932,81577,1337,1945.5994764397906,90.4,9.6,2842,40.1,11.048557353976072
4149,3.2,18.90359168241966,11.720226843100187,9.073724007561438,2.0793950850661624,85,36119001900,3.9,112679,139393,567,1945.364197530864,93.3,6.7,1694,41.8,5.017709563164108
4150,2.84,42.58857556037599,37.52711496746204,14.533622559652926,2.7476500361532903,883,36119001302,11.0,36981,60749,1509,1942.9923790589794,91.7,8.3,3927,38.6,22.485357779475425
4151,2.55,37.6056338028169,36.901408450704224,20.70422535211268,1.4084507042253522,98,36119001402,5.9,82083,116343,727,1942.9731774415409,97.7,2.3,1809,50.0,5.4173576561636265
4152,2.61,31.54228855721393,24.676616915422894,9.35323383084577,1.9900497512437807,495,36119002106,3.7,75474,86593,1035,1962.852657004831,97.1,2.9,2619,33.9,18.900343642611684
4153,2.85,33.63949483352469,24.913892078071186,11.25143513203215,4.018369690011482,123,36119002201,10.5,129583,152679,910,1949.8626373626373,95.7,4.3,2482,40.9,4.955680902497985
4154,3.2,22.344322344322347,19.597069597069602,7.875457875457874,2.0146520146520146,259,36119002405,1.7,86293,109316,1178,1940.0942275042444,92.7,7.3,3489,41.5,7.4233304671825735
4155,2.3,49.417637271214645,43.59400998336106,29.950083194675546,0.8319467554076538,66,36119004300,4.2,91510,117885,625,1952.3656,96.2,3.8,1778,59.7,3.712035995500562
4156,2.97,38.58064516129032,30.129032258064512,21.096774193548384,0.967741935483871,1530,36119005800,7.2,46591,68283,1713,1937.1240513718624,90.5,9.5,4606,34.3,33.21754233608337
4157,2.48,43.931623931623925,34.757834757834765,18.062678062678057,1.8233618233618232,923,36119005901,4.7,58927,70748,1847,1949.6543042772064,95.0,5.0,4812,31.0,19.181213632585205
4158,2.99,21.278317152103558,16.05987055016181,11.812297734627832,0.7686084142394822,992,36119008200,6.5,100171,127923,2484,1944.8289049919485,99.5,0.5,7460,39.9,13.297587131367292
4159,2.88,28.372352285395767,22.798216276477145,12.764771460423635,0.0,809,36119008700,4.1,93430,117651,2132,1955.2776735459665,84.1,15.9,5184,42.4,15.60570987654321
4160,2.14,58.35272219637041,46.672871102838535,12.88971614704514,0.7910656119125176,828,36119008800,2.5,66542,98283,2372,1951.2736087689716,90.6,9.4,4607,36.8,17.97265031473844
4161,2.24,48.918760958503796,42.898889538281715,14.786674459380482,0.935125657510228,737,36119009000,8.1,86424,125875,1868,1972.7259100642402,91.6,8.4,4025,38.1,18.31055900621118
4162,2.86,19.51896392229417,17.483811285846436,12.67345050878816,0.0,253,36119009701,2.7,126161,178892,1124,1956.2971530249108,96.2,3.8,3105,42.8,8.148148148148149
4163,2.99,10.857142857142858,9.714285714285714,8.16326530612245,3.918367346938776,119,36103158114,2.7,115750,119570,1273,1981.1967792615867,96.2,3.8,3669,48.8,3.243390569637503
4164,3.55,21.545893719806767,15.845410628019323,10.144927536231883,1.352657004830918,109,36103122404,7.3,95810,107577,1060,1954.3490566037733,97.6,2.4,3683,39.2,2.959543850122183
4165,3.48,18.508092892329344,13.581984517945108,8.374384236453201,3.3075299085151304,267,36103122602,6.0,93293,110077,1485,1958.284511784512,95.7,4.3,4938,38.8,5.407047387606318
4166,3.3,20.903954802259886,17.09039548022599,7.344632768361581,0.9887005649717516,196,36103122704,8.2,101667,117794,747,1964.21686746988,94.8,5.2,2337,37.9,8.386820710312366
4167,3.41,20.871143375680578,17.543859649122805,10.465819721718088,2.05686630369026,307,36103123001,3.8,89150,112559,1772,1959.3270316027088,93.3,6.7,5639,40.3,5.444227699946799
4168,4.2,17.488789237668158,12.780269058295966,5.829596412556054,6.726457399103139,221,36103123302,2.3,46855,67388,506,1953.7588932806327,88.1,11.9,1874,30.1,11.792956243329776
4169,4.17,19.96487119437939,16.393442622950822,6.206088992974238,4.625292740046839,1569,36103123701,7.7,72335,94385,1894,1965.6879619852164,90.2,9.8,7140,35.5,21.974789915966387
4170,2.54,35.65737051792828,30.57768924302789,13.147410358565734,0.0,43,36103158709,3.4,101439,105632,1042,1980.4491362763915,96.4,3.6,2559,45.1,1.6803438843298164
4171,3.14,27.8264497288277,22.027534418022533,11.055486024196913,0.6257822277847309,748,36103158804,4.5,100731,104364,2484,1959.8321256038648,96.5,3.5,7561,37.7,9.892871313318343
4172,3.24,20.379965457685664,15.803108808290155,12.262521588946461,0.0,236,36103159107,5.6,103654,112423,1186,1967.8389544688027,97.6,2.4,3752,42.0,6.28997867803838
4173,3.23,18.84377758164166,17.740511915269195,11.562224183583407,3.6187113857016766,147,36103159108,5.9,107981,122786,2360,1975.9915254237287,96.0,4.0,7325,39.2,2.006825938566553
4174,4.38,11.677631578947368,9.292763157894738,3.0427631578947367,5.180921052631579,788,36103122406,13.5,69457,89931,1402,1964.70970042796,86.7,13.3,5341,33.2,14.753791424826812
4175,3.3,23.21734169994296,20.079863091842558,8.784940102681121,4.734740444951512,179,36103122601,8.8,107303,111282,1902,1961.8422712933755,92.2,7.8,5811,36.5,3.080364825331268
4176,3.14,18.760757314974178,14.457831325301207,6.196213425129089,0.0,179,36103122706,6.5,100192,105693,1197,1962.0187969924807,97.1,2.9,3646,44.1,4.909489851892485
4177,2.63,34.20829805249788,29.043183742591022,14.648602878916172,0.0,74,36103123101,4.5,83648,116329,1249,1963.8454763811048,94.6,5.4,3154,45.9,2.346227013316424
4178,3.23,35.81661891117478,34.38395415472779,17.621776504297994,1.4326647564469914,566,36103123201,5.8,58409,88085,735,1983.4986394557825,95.0,5.0,2261,35.0,25.033171163202123
4179,3.52,23.11023622047244,18.700787401574804,9.448818897637793,3.622047244094488,1557,36103123702,3.8,76306,88078,2686,1959.9400595681311,94.6,5.4,8960,39.9,17.377232142857142
4180,2.79,18.974358974358974,17.35042735042735,10.085470085470083,0.0,40,36103146902,2.3,149744,190745,1232,1960.874594155844,95.0,5.0,3687,53.6,1.0848928668294007
4181,2.26,49.44674965421854,46.19640387275242,20.816044260027663,1.0373443983402488,72,36103124401,7.0,82222,99665,1533,1967.697651663405,94.3,5.7,3546,47.7,2.030456852791878
4182,2.56,34.62050599201065,33.20017754105637,25.122059476253884,0.0,99,36103134906,10.0,98464,129437,2253,1969.622059476254,100.0,0.0,5985,50.1,1.6541353383458646
4183,3.01,19.7592778335005,17.251755265797392,14.543630892678035,1.5045135406218657,46,36103135004,3.9,169659,292610,1226,1967.2785481239805,81.3,18.7,3037,48.3,1.51465261771485
4184,2.7,29.801777170198225,27.27272727272727,14.080656185919347,0.0,70,36103135303,3.3,127171,139551,1488,1964.5477150537633,98.3,1.7,3945,41.6,1.7743979721166032
4185,3.98,18.8399835458659,15.13780337309749,8.103661044837516,0.0,1479,36103146003,3.0,83775,98854,2524,1965.302297939778,96.3,3.7,9753,34.1,15.164564749307905
4186,4.49,12.03125,8.28125,2.34375,1.09375,814,36103146102,8.3,86563,93855,661,1962.782904689864,96.8,3.2,2872,32.4,28.342618384401113
4187,4.02,22.871046228710465,20.559610705596107,12.287104622871047,3.953771289537713,2075,36103146105,5.8,75100,83749,1837,1961.6094175285791,89.5,10.5,6657,36.0,31.17019678533874
4188,3.97,19.80461811722913,16.962699822380106,10.213143872113676,1.4209591474245116,698,36103146202,4.9,87619,103317,1209,1971.5057899090161,93.1,6.9,4501,32.2,15.50766496334148
4189,3.71,25.864661654135343,22.781954887218053,3.9097744360902262,8.796992481203008,1341,36103146203,2.6,57262,82965,1547,1971.9692954104721,86.0,14.0,4957,36.0,27.052652814202137
4190,1.74,61.55115511551155,57.755775577557756,30.61056105610561,0.0,126,36103146300,3.9,61600,83808,1278,1991.5500782472614,94.8,5.2,2172,56.7,5.801104972375691
4191,3.83,20.906200317965023,15.580286168521464,5.087440381558029,4.689984101748808,997,36103146403,6.6,62014,76166,1364,1963.399560117302,92.2,7.8,4816,35.0,20.701827242524917
4192,3.71,31.681034482758623,23.16810344827586,10.344827586206897,1.8318965517241377,741,36103146404,2.6,70139,82623,1004,1962.6723107569721,92.4,7.6,3472,36.5,21.342165898617512
4193,2.95,34.48577680525164,28.140043763676147,18.51203501094092,3.851203501094093,957,36103147200,6.7,68312,99304,2488,1957.1503215434086,91.8,8.2,6788,35.6,14.098408956982912
4194,2.76,32.79022403258656,26.883910386965372,9.674134419551935,2.9531568228105907,70,36103146608,3.6,90250,97530,1054,1982.0901328273246,93.2,6.8,2706,40.3,2.5868440502586845
4195,2.74,22.51356238698011,21.60940325497287,9.945750452079565,1.4466546112115732,62,36103146611,1.5,84844,108482,1208,1979.0322847682119,91.6,8.4,3028,39.3,2.0475561426684283
4196,3.3,18.786692759295498,16.568819308545336,7.371167645140248,2.674494455316373,34,36103146612,8.2,124821,121632,1639,1968.062538133008,93.5,6.5,5072,40.4,0.6703470031545742
4197,3.23,14.588235294117649,12.470588235294118,9.411764705882351,0.0,6,36103147503,4.3,134219,188786,510,1964.643137254902,83.3,16.7,1373,46.1,0.43699927166788055
4198,2.8,25.944584382871536,20.151133501259448,15.743073047858939,2.518891687657431,39,36103147601,1.7,115417,135812,837,1958.2096774193549,94.9,5.1,2327,44.1,1.675977653631285
4199,2.87,28.625093914350114,24.117205108940645,12.77235161532682,2.7047332832456803,23,36117021700,6.4,55410,62559,1504,1959.8198138297876,88.5,11.5,3835,40.3,0.5997392438070405
4200,2.41,29.628164556962034,21.321202531645568,11.39240506329114,2.45253164556962,63,36117021000,6.2,56671,64756,2955,1961.8350253807107,85.5,14.5,6484,49.0,0.9716224552745218
4201,2.27,44.7244094488189,36.69291338582677,16.430446194225723,1.3123359580052494,48,36117021200,5.2,36967,54278,1981,1949.6597677940435,96.2,3.8,4549,38.0,1.0551769619696636
4202,2.6,28.90040299366724,24.352331606217614,10.189982728842832,0.8059873344847437,233,36121970200,4.2,62797,69809,1820,1945.3461538461536,95.4,4.6,7239,36.7,3.2186766127918225
4203,2.37,24.81804949053857,19.577874818049487,5.895196506550218,0.0,0,36121970300,6.2,69598,82075,1471,1957.0407885791974,93.4,6.6,3257,47.1,0.0
4204,2.38,29.214195183776933,23.19391634980989,10.139416983523445,1.0139416983523446,22,36121970400,6.5,67750,74362,1784,1961.74019058296,88.5,11.5,3758,45.8,0.5854177754124534
4205,2.16,45.48752834467121,37.95918367346939,15.011337868480728,0.2267573696145125,43,36121970500,5.8,56438,74330,2324,1946.3029259896728,94.9,5.1,4906,45.0,0.8764777823073787
4206,2.43,32.70405330372015,23.43142698500833,11.27151582454192,2.8872848417545804,95,36121970600,7.5,54638,68831,2181,1940.1299862448416,82.6,17.4,4405,38.2,2.1566401816118046
4207,2.34,33.33333333333333,27.241962774957706,12.605752961082912,2.2842639593908634,88,36121970700,2.3,52083,63603,1793,1945.9439486893475,65.9,34.1,2811,45.5,3.1305585200996084
4208,2.48,36.69185558354325,29.38706968933669,9.655751469353484,5.625524769101594,35,36121970800,7.1,51549,61101,1438,1953.1651599443674,82.8,17.2,2956,40.3,1.1840324763193504
4209,2.43,29.929577464788732,25.58685446009389,8.685446009389672,0.9389671361502347,11,36121970900,1.9,60530,68315,958,1948.268267223382,88.9,11.1,2074,43.3,0.5303760848601736
4210,2.2,43.42672413793103,37.5,14.49353448275862,0.7004310344827587,28,36121971000,8.6,45323,57459,2057,1962.7557122022367,90.2,9.8,4091,42.2,0.6844292349058909
4211,2.54,30.79150579150579,23.552123552123557,9.652509652509652,0.8687258687258688,1,36121971100,6.8,55921,65413,1214,1957.4476935749587,85.3,14.7,2630,42.0,0.03802281368821293
4212,2.63,36.027515047291494,30.524505588993982,16.165090283748924,3.611349957007739,1,36123150100,5.7,52372,73650,3406,1955.1056958308866,68.3,31.7,6227,41.6,0.016059097478721696
4213,2.77,39.06581740976646,31.104033970276014,17.72823779193206,1.220806794055202,25,36123150200,5.7,44392,64238,2313,1946.627539991353,81.5,18.5,5514,39.1,0.45339136742836417
4214,2.65,30.252968508002066,22.76716572018585,12.28704181724316,1.910170366546205,29,36123150300,3.3,54896,71547,3160,1963.614556962025,61.3,38.7,5187,42.4,0.5590900327742433
4215,2.44,30.716134598792056,21.052631578947366,11.734253666954269,1.639344262295082,123,36123150400,3.3,72996,80953,2323,1956.9106758501935,49.9,50.1,3621,38.1,3.396851698425849
4216,2.59,36.09982588508416,29.947765525246663,16.715031921067904,0.6964596633778294,18,36123150500,4.7,49159,74867,2593,1965.689548785191,66.4,33.6,4460,44.3,0.40358744394618834
4217,2.43,33.36820083682008,22.698744769874484,4.184100418410042,0.0,32,36001013507,5.9,83472,84813,962,1979.602390852391,99.4,0.6,2322,38.0,1.3781223083548666
4218,2.57,25.374310480693456,19.46414499605989,5.516154452324664,0.7486209613869189,369,36001013508,4.4,95227,120596,2662,1974.9460931630356,95.3,4.7,6524,44.2,5.656039239730227
4219,2.27,40.38867765103507,32.446134347275034,9.125475285171104,0.0,492,36001014614,0.4,72171,119317,2443,1976.0875972165368,96.9,3.1,5371,39.5,9.16030534351145
4220,2.23,49.269480519480524,36.36363636363637,18.181818181818183,0.0,644,36001014615,2.1,76848,102887,1348,1977.103115727003,91.4,8.6,2984,37.6,21.58176943699732
4221,2.46,32.704402515723274,27.812718378756113,12.718378756114605,2.86512928022362,16,36003951300,3.9,48783,63312,2634,1964.806567957479,54.3,45.7,3527,45.5,0.4536433229373405
4222,2.43,47.25511302475781,37.13670613562971,1.2917115177610334,3.552206673842842,226,36005001900,13.2,42075,54415,1002,1965.081337325349,92.7,7.3,2765,30.8,8.17359855334539
4223,2.63,35.562865497076025,33.55263157894737,15.935672514619885,4.349415204678364,512,36005004200,8.2,33016,41783,2804,1955.552068473609,97.6,2.4,7207,33.9,7.104204245872069
4224,2.96,33.73801916932908,28.69009584664537,9.201277955271566,0.8945686900958467,1477,36005005001,15.2,24619,43357,1651,1951.8882495457294,94.8,5.2,4979,32.2,29.66459128339024
4225,2.89,34.42009620523784,27.739176910742923,9.406734366648852,5.184393372528059,2105,36005005002,12.3,26534,34574,1982,1936.7704339051465,94.4,5.6,5519,29.1,38.14096756658815
4226,2.66,23.715794527124338,22.61161785885741,10.129620739318293,1.6802688430148822,626,36005005100,10.5,16844,26571,2143,1958.996733551097,97.2,2.8,5588,29.6,11.202576950608446
4227,2.82,30.421118793211807,29.85543683218102,4.902576995600252,5.216844751728472,468,36005005300,29.4,16210,26310,1694,1969.8394332939788,93.9,6.1,4483,24.4,10.439437876422039
4228,2.35,40.87784241142253,37.38762559492332,8.514013749338973,1.3220518244315178,1036,36005006300,9.0,35827,58409,1988,1932.5543259557346,95.1,4.9,4497,36.0,23.037580609295087
4229,3.27,33.772455089820355,24.910179640718564,11.077844311377245,1.976047904191617,1427,36005007600,11.2,35369,43795,1770,1944.9265536723167,94.4,5.6,5458,32.8,26.145108098204474
4230,3.02,20.133667502088553,19.548872180451127,4.260651629072681,2.9239766081871337,484,36005009000,11.1,26771,58238,1217,1955.1655710764173,98.4,1.6,3620,34.8,13.370165745856355
4231,3.19,32.07324276432368,26.993502658003546,7.088009450679269,3.6621382161842884,1993,36005009300,7.5,33708,42549,1965,1933.899491094148,86.2,13.8,6104,31.7,32.650720838794236
4232,3.21,21.96382428940568,21.188630490956076,13.307493540051679,3.617571059431525,282,36005009600,18.9,47917,59327,824,1953.7779126213595,93.9,6.1,2683,38.1,10.510622437569884
4233,2.91,34.86238532110092,31.926605504587158,10.825688073394497,6.972477064220184,226,36005011700,16.9,23149,31714,620,1937.3870967741934,87.9,12.1,1586,26.6,14.24968474148802
4234,3.42,20.866935483870968,18.39717741935484,7.963709677419355,1.4616935483870968,835,36005014701,28.6,14927,25048,2061,1953.1802523047065,96.3,3.7,7120,24.6,11.72752808988764
4235,3.22,19.710669077757686,19.047619047619047,7.112718505123568,3.0741410488245933,793,36005014702,6.0,21893,32978,1659,1949.994273658831,100.0,0.0,5348,26.6,14.82797307404637
4236,2.84,26.263736263736266,25.71428571428571,11.758241758241756,0.7692307692307693,176,36005015200,11.5,70917,84432,956,1949.4424686192472,95.2,4.8,2586,40.7,6.805877803557618
4237,2.86,29.71014492753623,26.811594202898554,12.028985507246375,3.91304347826087,294,36005015900,6.4,17778,33224,705,1960.833333333333,97.9,2.1,1971,39.5,14.916286149162861
4238,3.18,25.08620689655172,24.13793103448276,3.0172413793103448,2.155172413793104,839,36005017902,12.6,23276,37043,1182,1948.2732656514386,98.1,1.9,3701,32.6,22.66954877060254
4239,3.63,16.225165562913908,16.225165562913908,2.7317880794701987,7.0364238410596025,1158,36005017701,9.8,31225,58978,1426,1944.930925666199,84.7,15.3,4812,30.4,24.064837905236907
4240,3.36,33.41094295692666,25.84400465657741,6.402793946449361,4.132712456344588,1533,36005017702,15.9,33426,57042,1868,1945.487687366167,92.0,8.0,5786,32.2,26.49498790183201
4241,2.98,27.913927077106994,23.132098027495516,4.781829049611477,0.5977286312014346,920,36005017901,7.7,37127,43929,1774,1940.7542277339346,94.3,5.7,5006,29.9,18.377946464242907
4242,2.96,26.02870813397129,22.679425837320576,6.794258373205742,1.818181818181818,702,36005018101,7.9,23750,40451,1096,1937.4744525547449,95.3,4.7,3107,29.5,22.594142259414227
4243,3.39,27.638804148871266,23.184868822452717,7.01647345942648,2.318486882245272,1734,36005018102,16.7,33273,43323,1719,1929.7675974403726,95.3,4.7,5791,31.6,29.943015023312036
4244,2.02,52.28070175438596,47.91979949874687,28.270676691729328,1.7042606516290728,594,36005018301,8.5,31638,49932,2054,1937.4479065238559,97.1,2.9,4022,43.5,14.7687717553456
4245,2.59,44.3544759334233,34.50292397660819,11.246063877642825,2.2941970310391366,1054,36061017200,16.8,32537,53307,2477,1965.4281388776749,89.7,10.3,5783,32.1,18.225834342037007
4246,2.46,57.754927163667524,39.50299914310197,9.554413024850042,4.455869751499573,1071,36061021303,3.2,46625,64780,2573,1937.6558492032648,90.7,9.3,6001,35.3,17.847025495750707
4247,2.67,40.999397953040344,30.282962071041545,5.659241420830826,0.7224563515954244,590,36061021500,5.2,42832,64463,1691,1968.834713187463,98.2,1.8,4469,30.8,13.202058626090848
4248,2.0,0.0,0.0,0.0,0.0,0,36061021703,0.0,-666666666,-999999999,4,1919.5,100.0,0.0,8,-666666666.0,0.0
4249,2.2,58.529020824102794,47.00930438635357,12.494461674789546,0.0,652,36061022700,6.0,52386,74079,2516,1938.836248012719,89.7,10.3,5201,36.7,12.536050759469333
4250,2.57,53.872180451127825,33.308270676691734,5.977443609022557,5.3007518796992485,1385,36061023100,6.3,48045,75562,3063,1929.76379366634,86.8,13.2,6901,34.7,20.069555136936675
4251,2.12,48.9604462474645,37.57606490872211,12.880324543610547,0.0,3381,36061023801,6.4,100278,128945,4489,1982.9006460236133,87.9,12.1,8533,37.5,39.62264150943396
4252,2.14,50.49751243781093,42.16417910447761,11.318407960199005,6.8407960199004965,1019,36061023802,5.2,100761,114301,938,1990.7739872068232,85.7,14.3,3149,49.1,32.35947919974595
4253,2.45,41.689674213141906,38.65267807840972,11.706239646604084,0.0,718,36061024200,8.0,25273,43616,1905,1978.2839895013126,95.1,4.9,4658,33.1,15.414340918849293
4254,2.49,44.09871244635193,34.012875536480685,10.085836909871244,1.3412017167381975,556,36061025700,5.5,82609,121765,2030,1967.660098522168,91.8,8.2,4637,35.6,11.99051110631874
4255,2.15,54.14522584333904,44.482561463693536,5.48885077186964,2.515723270440252,494,36061025900,5.0,73640,97530,1871,1985.775788348477,93.5,6.5,3773,38.6,13.093029419560033
4256,2.58,41.7617237008872,39.73384030418251,22.81368821292776,4.182509505703422,556,36061029900,14.2,20338,31956,1614,1946.9402106567532,97.8,2.2,4072,42.6,13.654223968565816
4257,2.51,38.50291349170775,29.896907216494853,12.102196324518154,0.0,950,36061031703,3.1,250001,330244,2780,2000.6334532374103,80.3,19.7,5593,35.3,16.985517611299837
4258,2.07,49.83402489626556,40.24896265560165,8.278008298755188,0.33195020746887965,1795,36061031704,3.3,177646,234545,5629,1987.4975128797303,85.6,14.4,9989,38.4,17.969766743417757
4259,2.0,57.44101633393829,52.9038112522686,27.40471869328493,0.0,16,36063022901,0.4,50500,51997,1177,1943.5441801189465,93.6,6.4,2202,50.4,0.7266121707538601
4260,2.27,41.27691165553081,33.927245731254644,9.502598366740903,0.9651076466221232,22,36063022902,3.7,59866,70645,1436,1954.1942896935932,93.8,6.2,3058,46.7,0.7194244604316548
4261,2.12,50.6442021803766,43.31020812685827,14.568880079286425,0.0,33,36063023001,10.0,40708,48012,1123,1935.4171861086375,89.8,10.2,2135,40.3,1.5456674473067917
4262,2.54,32.127139364303176,25.23227383863081,10.757946210268948,0.0,58,36063023404,5.7,61875,82744,2255,1979.778492239468,90.7,9.3,5212,38.7,1.1128165771297005
4263,2.64,33.41094295692666,26.193247962747375,11.699650756693831,0.0,65,36103158011,3.1,107083,155683,1846,1979.2751895991328,93.1,6.9,4575,45.4,1.4207650273224044
4264,2.46,20.94508301404853,19.667943805874838,8.173690932311622,0.7662835249042145,31,36103158322,4.6,128839,150869,835,1999.218562874252,93.8,6.2,1930,53.7,1.6062176165803108
4265,3.21,15.52734375,12.59765625,8.740234375,1.66015625,137,36103158323,5.0,120806,122609,2301,1981.9728378965667,89.0,11.0,6602,38.5,2.0751287488639805
4266,2.43,38.25710754017305,32.88009888751545,25.15451174289246,1.236093943139679,260,36103158409,3.8,62939,78336,1682,1978.5719381688464,96.2,3.8,3989,45.9,6.517924291802457
4267,1.6,61.88042922841085,58.712314767501276,53.29586101175269,0.0,73,36103158410,0.0,42168,60060,2259,1978.9300575475877,86.6,13.4,3161,72.7,2.3093957608351787
4268,3.59,13.166144200626958,10.449320794148381,3.970741901776385,0.0,94,36103159411,6.1,97863,111232,979,1977.7022471910113,97.8,2.2,3451,36.7,2.723848159953637
4269,2.63,40.4418828049952,33.30131284021774,18.219660582772974,2.2734550112071727,321,36103159412,5.4,78407,106471,3286,1984.6272063298848,95.0,5.0,8277,43.6,3.8782167451975353
4270,2.68,34.501347708894876,24.34860736747529,6.199460916442049,0.0,107,36103159509,7.0,62135,65212,1356,1957.1769911504425,82.1,17.9,2980,35.4,3.5906040268456376
4271,3.39,39.215686274509814,37.25490196078432,23.529411764705877,3.92156862745098,25,36103159510,12.8,-666666666,95204,2059,1966.0439533754252,2.5,97.5,173,41.5,14.450867052023122
4272,3.78,17.90674603174603,14.632936507936508,7.291666666666668,0.744047619047619,886,36103159511,8.4,77500,85117,2312,1973.2945501730105,87.2,12.8,7615,34.0,11.634931057124097
4273,3.65,19.20634920634921,17.460317460317462,6.0317460317460325,5.873015873015873,45,36103159512,5.6,71316,90470,740,1973.3851351351352,85.1,14.9,2319,40.8,1.9404915912031047
4274,2.49,30.593607305936068,23.28767123287671,18.417047184170467,0.0,62,36103169703,3.8,95662,138174,1238,1979.391357027464,53.1,46.9,1654,56.5,3.7484885126964933
4275,1.93,55.84269662921349,48.932584269662925,28.932584269662925,0.0,211,36103169704,6.7,46558,69795,3869,1982.296071336263,92.0,8.0,7039,55.9,2.997584884216508
4276,2.41,34.759152215799624,27.47591522157996,20.26974951830443,0.92485549132948,333,36103169901,2.9,57958,86056,2869,1985.7784942488672,90.4,9.6,6388,50.8,5.212899185973701
4277,2.29,28.336079077429986,21.25205930807249,10.873146622734762,0.0,322,36103169902,5.1,96578,112775,3313,1976.2310594627227,55.0,45.0,4230,55.4,7.612293144208038
4278,2.55,28.63595302619693,26.10659439927733,15.989159891598913,0.0,60,36103190503,2.0,121950,129183,2058,1972.7419825072889,53.8,46.2,2838,43.3,2.1141649048625792
4279,2.63,26.339969372128635,22.81776416539051,10.107197549770289,0.0,74,36103190504,6.4,118125,171323,1800,1976.3338888888889,36.3,63.7,1748,52.5,4.233409610983982
