,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,avg_year_built,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
4085,2.99,37.10751665080876,24.690770694576603,10.894386298763084,3.139866793529972,1420,36047049000,7.6,51290,75654,2217,1947.531123139377,94.8,5.2,6290,31.7,22.575516693163753
4086,1.92,68.71546961325967,40.53867403314917,6.837016574585637,0.0,291,36047049700,3.7,85058,121976,1524,1949.1719160104988,95.0,5.0,2786,32.9,10.44508255563532
4087,2.22,54.3661971830986,34.71830985915493,6.338028169014084,0.5633802816901409,163,36047050100,6.5,95769,115383,1473,1944.910047522064,96.4,3.6,3157,32.7,5.163129553373456
4088,2.88,39.44121915820029,31.277213352685052,10.268505079825834,3.447024673439768,1624,36047051400,8.5,48445,70407,2866,1934.5889741800415,96.2,3.8,7947,34.9,20.43538442179439
4089,2.84,41.1865864144454,34.22184006878762,9.114359415305243,1.8056749785038693,801,36047078800,8.4,37159,48746,1283,1936.2887763055342,90.6,9.4,3307,34.8,24.22134865436952
4090,1.73,70.19538757206921,61.6111467008328,22.053171044202443,2.962844330557335,537,36061006600,3.8,68500,101174,6969,1964.154900272636,89.6,10.4,10946,35.6,4.905901699250868
4091,1.77,78.00958556526642,57.626162954609526,13.899069636312378,0.0,668,36061006800,6.6,124070,181211,4252,1953.7918626528688,83.4,16.6,7684,28.3,8.693388859968767
4092,1.55,72.007452258966,63.62366092221704,5.1700046576618535,0.0,316,36061008200,0.8,131769,181664,2511,1958.7473118279568,85.5,14.5,3321,44.8,9.515206263173742
4093,1.99,74.30626927029805,44.707091469681394,4.522096608427543,0.0,619,36061008400,6.5,133142,170529,1208,1968.0298013245035,80.5,19.5,1951,31.8,31.727319323423885
4094,1.81,67.42647058823529,54.33823529411765,10.955882352941178,0.0,645,36061008900,3.3,102314,168514,3501,1942.518851756641,77.7,22.3,5255,38.2,12.274024738344433
4095,1.67,75.69077013521458,55.34979423868312,3.145208700764256,0.0,1198,36061009900,5.0,126842,201193,3810,2000.681364829396,89.3,10.7,5733,32.3,20.89656375370661
4096,2.61,37.67691556857004,35.993167398731096,16.666666666666664,2.2938018545632017,2374,36061000600,12.5,19778,35813,4336,1951.9204335793358,94.5,5.5,10890,48.2,21.79981634527089
4097,2.56,37.6883045740893,32.675979183785266,13.010134209805534,4.9301561216105165,3062,36061000800,9.3,32313,44561,3940,1930.3147208121827,92.7,7.3,9363,48.4,32.7031934209121
4098,2.28,44.91750931346461,44.91750931346461,12.187333688131984,3.2996274614156467,276,36061002400,14.9,14300,21387,1879,1950.7959020755718,100.0,0.0,4275,45.0,6.4561403508771935
4099,2.39,41.0,39.42857142857143,21.904761904761905,2.142857142857143,801,36061002500,13.1,17500,27181,2129,1952.9311883513387,98.6,1.4,5171,49.2,15.490233997292593
4100,2.26,45.5527847049044,41.105569409808815,22.90108063175395,0.5818786367414797,1551,36061002900,6.3,28861,53996,2573,1936.1342790516903,93.5,6.5,6869,46.3,22.57970592517106
4101,1.65,72.10007581501138,59.85595147839272,10.159211523881726,0.0,471,36061005400,2.5,150000,224835,2874,1952.581071677105,91.8,8.2,4570,36.1,10.306345733041576
4102,1.72,74.15488629379227,57.037492317148136,14.259373079287034,0.0,689,36061007100,2.4,143462,220294,3788,1936.675818373812,85.9,14.1,6000,37.6,11.483333333333333
4103,1.82,60.56,50.32,14.2,0.0,236,36061007900,6.7,110543,244014,2852,1942.9575736325385,87.7,12.3,4550,40.7,5.186813186813187
4104,1.47,81.57894736842105,52.631578947368425,10.526315789473683,0.0,14,36061009400,0.0,-666666666,136416,42,1955.2142857142856,90.5,9.5,56,29.8,25.0
4105,1.77,61.78777869529315,51.56895127993394,15.400495458298929,0.8051197357555739,595,36061010800,1.5,144881,243757,6147,1955.3890515698715,78.8,21.2,9084,38.9,6.549977983267283
4106,1.83,61.67444144365333,52.14829364105083,16.621654799901787,0.0,1095,36061011000,3.2,114597,182766,5043,1954.7817767202066,80.8,19.2,7460,36.2,14.678284182305628
4107,1.63,67.47967479674797,57.113821138211385,21.951219512195124,0.0,82,36061011201,4.3,135769,251130,1012,1946.390316205533,48.6,51.4,804,54.4,10.199004975124378
4108,1.83,66.32208922742112,53.48204570184984,14.091403699673558,0.0,651,36061011600,5.9,84038,152043,2297,1956.0755333043103,80.0,20.0,3490,33.5,18.653295128939828
4109,1.77,63.428047662694766,56.46196150320807,14.133822181484875,0.0,1833,36061012400,2.4,125466,200955,6428,1962.1574362165525,84.9,15.1,10194,36.1,17.98116539140671
4110,1.82,67.47463359639235,48.083427282976324,1.8602029312288613,0.0,837,36061011500,3.9,122143,187837,2315,1985.567818574514,76.6,23.4,3569,34.2,23.45194732418044
4111,1.63,68.5690653432589,57.77502067824648,1.4061207609594708,0.9511993382961124,1075,36061011700,7.1,124964,147732,2934,2001.6673483299248,82.4,17.6,3942,35.3,27.270421106037546
4112,1.87,54.73159933591588,53.07138904261207,23.962368566685115,0.0,311,36061013000,2.5,190208,389664,2714,1931.6333824613118,66.6,33.4,3399,55.0,9.149749926448955
4113,1.78,69.54326371356437,56.5067707137939,15.767730089511133,1.078723892586642,1101,36061013500,4.3,64654,111614,4889,1988.9690120679074,89.1,10.9,7924,40.7,13.89449772841999
4114,1.93,52.0,43.92792792792793,20.28828828828829,0.0,333,36061014401,6.5,103646,221057,2878,1947.4186935371786,96.4,3.6,5346,43.7,6.228956228956229
4115,1.61,66.49053280493175,58.938793483047114,14.046675473359757,0.0,849,36061014602,4.4,95227,149075,5244,1955.668954996186,86.6,13.4,7330,37.2,11.582537517053206
4116,2.05,50.42534467585802,42.7398063948372,17.835142270460548,0.0,703,36061014802,3.0,124250,236507,3984,1945.2254016064255,85.6,14.4,7000,38.8,10.042857142857143
4117,2.01,59.358841778697006,43.019648397104454,5.842812823164426,0.8790072388831437,891,36061015802,5.3,96471,148081,2075,1971.4002409638556,93.2,6.8,4956,30.0,17.97820823244552
4118,2.41,42.74258219727346,29.59101844426624,13.552526062550124,0.0,687,36061016002,4.0,118317,283909,1309,1925.1799083269668,95.3,4.7,3625,31.9,18.951724137931034
4119,1.2,80.58252427184465,80.58252427184465,11.650485436893206,0.0,30,36061009600,3.6,126563,204322,260,1969.0769230769229,39.6,60.4,124,38.5,24.193548387096776
4120,1.51,79.48275862068967,65.86206896551724,11.982758620689655,0.0,193,36061010000,0.0,106705,162655,1362,1947.1358296622614,85.2,14.8,1771,35.0,10.897797854319593
4121,2.02,46.42857142857143,35.714285714285715,7.142857142857142,0.0,28,36061010200,0.0,167500,145568,305,1977.139344262295,18.4,81.6,126,41.7,22.22222222222222
4122,2.05,50.353669319186565,39.389920424403186,11.14058355437666,0.0,597,36061010602,0.9,134943,192170,2926,1969.7713602187287,77.3,22.7,4655,37.7,12.824919441460795
4123,1.85,54.740061162079506,49.38837920489297,27.981651376146782,0.0,74,36061011401,0.7,233646,342497,1351,1941.3097705403407,48.4,51.6,1224,58.1,6.045751633986928
4124,2.11,43.28835227272727,39.48863636363637,28.728693181818183,0.0,284,36061012800,4.2,165049,356828,3657,1945.3066721356306,77.0,23.0,5950,55.2,4.773109243697479
4125,1.91,55.97954366640441,49.980330448465786,13.355625491738786,1.0818253343823758,948,36061015300,2.4,155000,246571,6560,1950.0399390243906,77.5,22.5,9724,41.9,9.749074454956808
4126,2.12,51.14810562571756,47.04362801377727,24.942594718714123,0.7749712973593571,1117,36061017000,10.3,31079,46428,3666,1959.4590834697215,95.0,5.0,7601,41.2,14.69543481120905
4127,2.04,49.236192714453594,33.84253819036428,1.0575793184488838,0.0,282,36061000900,3.1,180547,244294,1094,1963.847349177331,77.8,22.2,1736,33.8,16.244239631336406
4128,2.77,33.59920239282154,22.233300099700894,5.782652043868395,2.1934197407776668,281,36067000800,8.0,40052,50467,1201,1934.824729392173,83.5,16.5,2775,34.4,10.126126126126128
4129,3.4,25.054945054945048,19.78021978021978,3.6263736263736273,8.241758241758241,679,36067001500,10.4,36167,47134,1125,1936.246666666667,80.9,19.1,3104,29.5,21.875
4130,2.35,42.78074866310161,39.037433155080215,8.957219251336898,0.8021390374331552,6,36067003000,21.6,12823,32078,892,1953.25,83.9,16.1,1973,31.7,0.30410542321338063
4131,1.53,85.98629093678598,59.02513328255903,4.341203351104341,1.3709063214013708,414,36067003200,11.0,20393,52151,1467,1953.5088616223584,89.5,10.5,2951,27.4,14.029142663503896
4132,3.09,71.73913043478261,20.496894409937887,0.6211180124223602,0.0,91,36067004400,6.0,24792,56537,794,1933.9521410579346,81.1,18.9,2023,21.8,4.498269896193772
4133,2.38,38.11344805608668,32.05863607393244,12.045889101338432,2.804333970681963,564,36067000400,9.1,44291,56209,1741,1936.5735209649629,90.1,9.9,3923,41.0,14.37675248534285
4134,2.24,40.97859327217125,33.48623853211009,12.079510703363914,6.8807339449541285,162,36067000700,9.2,34786,51118,792,1937.950757575757,82.6,17.4,1463,33.6,11.073137388926863
4135,2.08,47.43460764587525,43.61167002012073,14.839034205231387,0.7545271629778671,196,36067001000,8.0,34794,47023,2283,1950.457074025405,87.1,12.9,4159,32.9,4.712671315220004
4136,2.29,40.44843049327354,34.7085201793722,10.762331838565023,0.0,109,36067001702,3.9,47917,55433,1252,1933.1701277955274,89.1,10.9,2553,32.6,4.26948687818253
4137,2.4,50.705754614549406,41.259500542888176,11.074918566775244,2.3887079261672097,230,36067003602,10.3,41211,53602,1044,1959.2844827586207,88.2,11.8,2247,32.6,10.235870048954162
4138,2.44,47.17607973421927,40.53156146179403,16.832779623477293,4.5404208194905875,71,36067003800,15.9,27145,34990,1024,1948.1767578125,88.2,11.8,2223,31.2,3.1938821412505627
4139,2.44,33.26810176125245,23.679060665362034,7.436399217221135,0.8806262230919765,69,36067005000,6.4,79868,100048,1161,1931.1752799310934,88.0,12.0,2497,37.3,2.76331597917501
4140,2.57,37.2060857538036,31.258644536652838,7.60719225449516,5.117565698478562,77,36067005700,12.0,53275,63581,878,1937.4214123006836,82.3,17.7,1877,38.1,4.102290889717635
4141,2.97,30.381471389645768,25.88555858310627,9.128065395095367,6.539509536784741,18,36067005800,25.0,26364,36144,1015,1931.0320197044332,72.3,27.7,2182,29.2,0.8249312557286892
4142,2.35,47.769784172661865,38.08153477218225,16.306954436450837,3.1654676258992804,28,36067010800,7.1,44224,59757,2114,1959.2686849574268,98.6,1.4,4898,38.7,0.5716619028174765
4143,1.9,54.63286713286713,44.14335664335665,16.17132867132867,0.0,46,36067013300,2.9,55761,67300,1199,1945.9512093411176,95.4,4.6,2199,48.3,2.0918599363346977
4144,2.19,49.62878355225586,39.634494574528844,12.906910336950315,1.3706453455168477,160,36067011012,4.5,56486,71868,1883,1974.695432819968,93.0,7.0,3835,38.3,4.172099087353325
4145,2.0,41.74153420870767,37.04215618521078,12.370421561852107,1.8659295093296475,7,36067013600,3.2,53101,60993,1578,1965.6641318124207,91.7,8.3,2895,42.1,0.24179620034542312
4146,2.24,46.473645137342245,40.83147735708983,12.546399406087602,1.1878247958426131,118,36067014300,3.0,37225,53935,1508,1940.146551724138,89.3,10.7,3017,36.3,3.91117003646006
4147,2.49,30.572160546541408,28.351836037574724,19.385140905209227,0.4696840307429547,216,36067014700,3.8,90333,122793,2545,1969.5990176817288,92.0,8.0,5886,47.6,3.669724770642202
4148,2.68,23.56687898089172,17.515923566878982,4.617834394904459,1.4331210191082804,62,36067014900,3.8,85688,111390,669,1959.818385650224,93.9,6.1,2412,36.7,2.570480928689884
4149,2.87,23.43459392436454,22.380657160570365,12.027278363298205,0.0,40,36067015202,4.7,126615,161084,1687,1979.987255483106,95.6,4.4,4630,41.6,0.8639308855291578
4150,2.62,34.123222748815174,29.067930489731435,8.688783570300156,0.0,59,36067000300,5.2,61875,68458,714,1944.4859943977594,88.7,11.3,1679,34.0,3.5139964264443124
4151,2.52,46.0546282245827,35.96358118361153,12.89833080424886,3.3383915022761763,498,36067000600,16.3,26887,39398,1674,1945.6618876941454,78.7,21.3,3333,36.1,14.941494149414941
4152,2.61,48.61995753715499,41.932059447983015,19.10828025477707,2.760084925690021,75,36067001701,3.9,41016,52358,1195,1935.0732217573225,78.8,21.2,2475,30.6,3.0303030303030303
4153,2.27,51.253687315634224,36.28318584070797,7.153392330383482,0.0,74,36067001800,7.1,42778,54016,1388,1941.293948126801,97.7,2.3,3075,35.2,2.4065040650406506
4154,2.0,70.28985507246377,46.66666666666666,4.202898550724638,0.14492753623188406,326,36067003400,6.0,15476,24756,964,1958.390041493776,71.6,28.4,1391,24.4,23.436376707404744
4155,2.82,31.315240083507305,27.76617954070981,6.6805845511482245,1.670146137787056,41,36067004000,13.0,20202,27925,744,1947.604838709677,64.4,35.6,1374,30.8,2.9839883551673942
4156,2.29,37.99705449189985,35.051546391752574,14.138438880706921,0.0,7,36067004800,0.4,75446,78452,730,1949.887671232877,93.0,7.0,1564,47.3,0.4475703324808184
4157,3.22,30.546075085324237,30.546075085324237,10.409556313993171,2.2184300341296934,199,36067005300,25.1,19896,36153,719,1943.5403337969396,81.5,18.5,2108,23.7,9.44022770398482
4158,1.89,64.65422612513721,50.4390779363337,5.9824368825466525,0.8781558726673985,564,36067005500,6.2,29184,35794,2048,1962.0283203125,89.0,11.0,3454,28.4,16.328894035900404
4159,2.11,41.389290882778575,32.56150506512301,18.958031837916067,1.1577424023154848,33,36067005601,2.9,76339,100043,765,1946.4281045751636,90.3,9.7,1465,40.3,2.2525597269624575
4160,1.52,76.597272074659,65.68557071069634,37.18592964824121,0.0,472,36067006102,5.4,19651,41810,1497,1968.5861723446894,93.1,6.9,2118,40.5,22.285174693106704
4161,2.61,31.786216596343177,20.675105485232066,4.4303797468354436,0.6329113924050633,42,36067011201,4.4,60598,70599,1517,1984.9957152274226,93.7,6.3,3708,36.0,1.132686084142395
4162,3.38,63.963963963963955,9.90990990990991,0.0,0.0,591,36067005602,12.9,13818,38617,145,1983.5,76.6,23.4,3779,19.7,15.639057951839112
4163,2.82,23.649337410805305,15.392456676860347,6.116207951070336,0.0,13,36067010321,6.0,89271,99694,1020,1984.622549019608,96.2,3.8,2768,38.2,0.46965317919075145
4164,2.74,20.83958020989505,18.065967016491754,10.794602698650674,2.2488755622188905,47,36067011900,3.2,74453,84268,1469,1963.5966643975491,90.8,9.2,3649,42.2,1.2880241161962183
4165,2.38,32.602739726027394,28.127853881278533,14.566210045662103,0.0,117,36067012600,3.6,64231,69656,2307,1962.5797572605115,94.9,5.1,5227,46.0,2.238377654486321
4166,4.1,18.567251461988302,17.83625730994152,10.38011695906433,4.093567251461988,978,36081036100,7.0,44900,57022,816,1936.4718137254904,83.8,16.2,2813,32.9,34.767152506221116
4167,3.58,29.067641681901282,20.475319926873862,4.021937842778794,2.010968921389397,536,36081036300,4.6,53807,59962,709,1941.185472496474,77.2,22.8,1960,32.3,27.346938775510203
4168,3.07,35.76158940397351,30.684326710816773,15.673289183222954,0.0,233,36081037100,7.0,59602,73874,567,1937.6922398589065,79.9,20.1,1404,38.3,16.595441595441596
4169,4.64,20.442708333333336,12.890625,2.34375,2.604166666666667,1518,36081037700,8.8,64545,76475,877,1937.9321550741165,87.6,12.4,3566,32.2,42.56870443073472
4170,5.4,10.668670172802404,7.212622088655146,1.1269722013523666,14.800901577761085,3580,36081037900,5.4,60239,67643,1356,1966.5479351032445,98.2,1.8,7184,27.6,49.83296213808463
4171,4.88,18.6046511627907,10.465116279069766,4.756871035940804,6.9767441860465125,1881,36081041300,5.9,48545,61654,1015,1947.9660098522168,93.2,6.8,4614,31.2,40.76723016905072
4172,3.92,17.63085399449036,11.753902662993571,9.182736455463726,6.795224977043159,1468,36081041500,2.5,44659,54108,1189,1954.8212783851975,91.6,8.4,4278,31.8,34.315100514259
4173,3.77,25.420168067226893,19.537815126050425,8.403361344537815,3.361344537815126,286,36081043400,8.7,93125,88938,527,1948.26660341556,90.3,9.7,1796,38.5,15.924276169265033
4174,4.04,23.665480427046266,17.437722419928825,9.430604982206406,8.007117437722421,469,36081045000,7.7,80000,113937,592,1937.7263513513512,94.9,5.1,2271,39.0,20.651695288419198
4175,3.92,12.337662337662337,12.337662337662337,0.0,0.0,137,36081045200,8.6,58750,69923,154,1956.2532467532467,100.0,0.0,989,55.5,13.852376137512639
4176,3.77,25.477707006369428,22.97893189612935,7.986281234688879,0.0,3032,36081046200,9.6,49088,58232,2171,1961.856057116536,94.0,6.0,8189,31.0,37.02527781169862
4177,3.26,25.051546391752574,15.979381443298967,5.051546391752577,5.051546391752577,895,36081046800,9.6,49861,66044,1110,1943.9288288288287,87.4,12.6,3162,43.0,28.304870335230863
4178,3.97,13.142857142857142,11.885714285714286,4.685714285714285,6.057142857142857,746,36081047000,10.6,61932,76907,906,1937.2759381898452,96.6,3.4,3488,40.4,21.387614678899084
4179,3.38,26.43939393939394,15.151515151515152,5.378787878787879,4.166666666666666,1667,36081047100,5.0,47358,56619,1432,1959.8372905027932,92.2,7.8,4463,38.5,37.351557248487566
4180,2.54,41.03139013452915,39.91031390134529,12.25710014947683,0.0,514,36081047200,6.2,61280,88260,1420,1955.7211267605633,94.2,5.8,3811,48.4,13.487273681448439
4181,2.65,46.571072319202,32.85536159600998,13.840399002493768,2.119700748129676,1349,36081047300,7.4,54911,69792,1732,1965.453233256351,92.6,7.4,4249,39.5,31.74864674040951
4182,3.56,12.158808933002481,12.158808933002481,2.481389578163772,0.0,170,36081048200,14.2,88295,95533,428,1945.6915887850464,94.2,5.8,1521,43.0,11.176857330703486
4183,3.53,31.635168447000822,22.432210353327857,5.834018077239113,0.0,1446,36081048300,4.2,56272,80724,1308,1952.5634556574923,93.0,7.0,4290,40.1,33.70629370629371
4184,2.93,34.13043478260869,28.58695652173913,7.934782608695652,0.0,491,36081049302,4.0,67500,82025,1005,1943.823383084577,91.5,8.5,2879,36.4,17.054532823897187
4185,3.77,19.593345656192238,17.375231053604438,3.142329020332717,11.829944547134936,353,36081050400,12.2,53750,83422,590,1935.3644067796608,91.7,8.3,2051,41.2,17.21111652852267
4186,2.63,38.24561403508772,29.64912280701754,5.614035087719297,0.0,321,36081050500,8.5,71154,88476,663,1958.7684766214181,86.0,14.0,1497,37.3,21.442885771543086
4187,3.74,18.589211618257266,17.095435684647306,4.4813278008298765,5.726141078838174,1110,36081054000,14.4,62534,82073,1317,1952.453682611997,91.5,8.5,4536,38.2,24.47089947089947
4188,3.64,17.155110793423873,15.511079342387418,9.93566833452466,4.431736954967834,479,36081054200,4.8,73221,83375,1524,1935.0216535433071,91.8,8.2,5095,38.2,9.401373895976448
4189,3.64,29.858657243816253,15.901060070671376,3.5924617196702004,0.5300353356890459,2200,36081054900,6.7,56591,70350,1830,1937.3459016393438,92.8,7.2,6202,30.3,35.47242824895195
4190,3.43,26.72413793103448,16.810344827586206,6.896551724137932,3.5919540229885056,716,36081055500,2.1,61010,70929,714,1939.8221288515408,97.5,2.5,2421,34.1,29.574555968608014
4191,2.95,26.107011070110698,17.988929889298895,5.996309963099631,0.0,538,36081058100,3.2,57083,87987,1144,1935.19493006993,94.8,5.2,3200,33.4,16.8125
4192,2.82,27.864133563615432,25.964306275187106,9.55670696603339,0.9211283822682788,686,36081147900,4.9,84196,99276,1772,1950.21388261851,98.0,2.0,4898,43.0,14.005716619028174
4193,2.91,34.41295546558704,34.41295546558704,28.74493927125506,0.0,228,36081156700,6.7,55313,85852,255,1993.833333333333,96.9,3.1,1516,45.1,15.03957783641161
4194,3.75,21.09500805152979,19.323671497584538,9.661835748792269,2.898550724637681,266,36081051800,12.7,82989,82700,655,1943.5229007633588,94.8,5.2,2336,34.8,11.386986301369863
4195,2.2,46.14604462474646,37.69438810006761,11.088573360378632,0.0,679,36055013002,3.5,67500,85953,3059,1966.8716900948025,96.7,3.3,6572,40.5,10.331710286062082
4196,2.49,26.76579925650557,20.074349442379184,11.833952912019827,0.4337050805452293,40,36055014501,4.6,66056,84424,1664,1977.2337740384612,97.0,3.0,4036,48.1,0.9910802775024776
4197,3.01,21.759259259259263,18.98148148148148,7.87037037037037,10.956790123456788,70,36055001300,28.0,19167,45081,709,1967.5225669957688,91.4,8.6,2083,21.7,3.3605376860297644
4198,2.55,46.45370871683812,41.959935029778016,8.175419599350297,0.5955603681645912,370,36055002000,15.6,40347,47106,2170,1930.6820276497697,85.1,14.9,4737,34.6,7.810850749419464
4199,1.78,80.89448545375599,58.48892748588798,1.3026487190620928,0.0,184,36055002900,2.2,45703,67158,2538,1935.0212765957447,90.7,9.3,4306,28.6,4.273107292150487
4200,1.87,71.29060579455663,52.15100965759439,6.145741878841089,0.7901668129938543,49,36055003000,6.3,39597,46735,1222,1934.680032733224,93.2,6.8,2159,32.7,2.269569245020843
4201,1.75,80.18676410881041,56.922452293950464,9.338205440519689,0.0,202,36055003100,7.1,58350,77232,2675,1933.8121495327105,92.1,7.9,4375,31.5,4.617142857142857
4202,2.48,32.71861986912552,25.40154669839381,13.265913146936347,1.9631171921475312,164,36051030100,2.8,53891,67553,1778,1958.283464566929,94.5,5.5,4178,44.4,3.925323121110579
4203,3.2,22.970779220779217,20.29220779220779,7.224025974025975,3.571428571428571,640,36005043400,8.1,45625,59450,1300,1941.0576923076926,94.8,5.2,3952,35.1,16.194331983805668
4204,3.19,25.310559006211186,21.118012422360252,7.453416149068322,2.4844720496894412,600,36005044400,9.2,66190,73586,1388,1948.8479827089334,92.8,7.2,4155,41.2,14.440433212996389
4205,2.4,48.91640866873065,38.59649122807017,2.3735810113519094,3.1991744066047474,277,36005001900,13.4,40117,50650,1017,1964.484267453294,95.3,4.7,2817,31.1,9.833155839545615
4206,2.89,34.76172885112671,33.09937199852235,11.156261544144812,4.765422977465829,406,36005004200,22.8,30710,36739,2780,1959.25,97.4,2.6,7814,34.8,5.19580240593806
4207,2.15,53.23262839879154,41.027190332326285,19.093655589123863,1.9335347432024168,387,36027220801,12.9,37697,64517,1971,1951.8105022831048,84.0,16.0,3801,43.3,10.181531176006315
4208,2.59,33.895009721322104,28.191834089436163,11.535968891769281,1.5554115359688918,259,36027220901,17.2,47904,64789,1816,1946.771475770925,85.0,15.0,4010,36.2,6.458852867830424
4209,2.11,42.06578188113099,36.93017888055395,18.176572417772647,0.0,82,36027221001,5.2,76875,101550,1860,1957.6586021505375,93.2,6.8,3682,52.5,2.2270505160239003
4210,3.24,15.345528455284553,13.109756097560975,6.910569105691057,4.4715447154471555,364,36005045600,4.7,79257,108456,1143,1949.7187226596673,86.1,13.9,3189,44.8,11.414236437754782
4211,3.0,29.15601023017903,25.063938618925828,5.562659846547315,1.4705882352941175,1462,36005005001,16.0,24683,39648,1653,1950.705686630369,94.6,5.4,5101,29.6,28.661046853558126
4212,2.9,32.36228813559322,23.51694915254237,10.540254237288137,4.13135593220339,2060,36005005002,12.5,27321,38227,2001,1936.956271864068,94.4,5.6,5583,31.0,36.8977252373276
4213,2.76,30.106100795755967,28.846153846153847,6.233421750663131,0.0,433,36005005300,27.1,13519,24696,1658,1968.0916767189385,91.0,9.0,4167,25.9,10.39116870650348
4214,1.85,52.41228070175439,48.83040935672515,25.730994152046787,1.5350877192982455,70,36063024401,4.6,48056,59767,1520,1955.404605263158,90.0,10.0,2594,53.2,2.6985350809560527
4215,3.71,30.239303843364755,16.606236403190714,4.350978970268311,13.5605511240029,1563,36047007600,9.3,38125,62793,1562,1934.3866837387964,88.3,11.7,5124,29.3,30.503512880562063
4216,3.43,22.075637642919965,9.762532981530343,4.837291116974495,2.1108179419525066,977,36047008400,6.1,49821,68332,1168,1935.5616438356165,97.3,2.7,3895,36.6,25.08344030808729
4217,2.86,33.84491114701131,28.75605815831987,5.815831987075929,2.7463651050080773,709,36047099800,4.7,70611,73996,1431,1958.203703703704,86.5,13.5,3539,37.6,20.033907883582934
4218,2.75,33.102493074792235,30.74792243767313,7.4792243767313025,4.84764542936288,344,36047102200,3.8,61132,76117,804,1949.3880597014927,89.8,10.2,1993,41.2,17.26041144004014
4219,3.33,12.639405204460964,8.921933085501859,3.1598513011152414,0.929368029739777,314,36047102800,6.6,75625,94091,562,1957.8362989323846,95.7,4.3,1795,35.8,17.493036211699163
4220,2.31,26.08098833218943,25.326012354152365,9.196980096087852,4.323953328757722,155,36047111000,22.5,17854,35899,1579,1948.1478784040528,92.3,7.7,3365,32.4,4.606240713224369
4221,2.96,22.82608695652174,20.90301003344481,8.02675585284281,6.103678929765887,715,36047112200,12.1,35000,44555,1285,1953.3894941634242,93.1,6.9,3587,37.6,19.933091720100364
4222,2.53,40.193885160328115,38.25503355704698,7.979120059656973,3.0574198359433256,450,36047112600,13.5,33365,44299,1586,1955.0851197982345,84.6,15.4,3388,35.7,13.282172373081464
4223,3.24,21.934197407776672,19.740777666999005,4.685942173479562,6.679960119641076,796,36047114600,11.3,41012,55889,1060,1942.0830188679245,94.6,5.4,3308,36.9,24.062877871825876
4224,3.08,38.81644934804413,34.804413239719146,4.714142427281844,2.106318956870612,489,36047115200,8.6,38482,53164,1152,1963.802951388889,86.5,13.5,3075,31.4,15.902439024390244
4225,3.27,28.396226415094336,28.396226415094336,11.60377358490566,1.6037735849056605,1077,36047026600,8.8,46974,66500,1172,1935.3532423208194,90.4,9.6,3464,37.9,31.09122401847575
4226,2.97,26.144297905352982,20.8688906128782,9.542280837858804,3.0256012412723043,665,36047026800,6.7,46544,63339,1426,1931.4635343618515,90.4,9.6,3841,38.4,17.31319968758136
4227,2.84,29.838709677419356,23.70967741935484,10.806451612903226,2.9032258064516134,422,36047028000,7.4,61429,78661,690,1949.4086956521742,89.9,10.1,1763,36.1,23.93647192285876
4228,2.84,33.38709677419355,27.903225806451612,10.0,0.3225806451612903,534,36047029400,9.0,51500,64099,637,1941.509419152276,97.3,2.7,2493,49.4,21.41997593261131
4229,3.46,24.65648854961832,19.541984732824424,9.16030534351145,0.0,367,36047033300,4.3,49896,53225,1412,1941.8796033994333,92.8,7.2,4531,26.3,8.099757227984993
4230,2.0,57.668711656441715,52.47758376592732,40.86833411986786,0.0,1001,36047036002,20.0,18092,37763,2198,1935.416742493176,96.4,3.6,4241,59.8,23.60292383871728
4231,2.73,38.57315598548972,28.89963724304716,10.03627569528416,3.567110036275696,373,36047038300,5.3,67917,90083,1917,1926.4478351591029,86.3,13.7,4525,32.5,8.243093922651934
4232,2.74,49.88216810683425,30.400628436763547,13.825608798114688,0.0,27,36047038500,9.2,60931,74505,1620,1939.8327160493827,78.6,21.4,3503,33.5,0.7707679132172424
4233,3.29,22.654155495978557,18.23056300268097,9.115281501340485,2.949061662198391,226,36047039000,5.9,64342,88650,866,1947.3983833718246,86.1,13.9,2457,30.1,9.198209198209199
4234,2.84,49.0532010820559,35.1668169522092,15.599639314697928,6.582506762849412,700,36047041100,9.5,35369,70091,1323,1944.348828420257,83.8,16.2,3147,34.1,22.243406418811567
4235,3.55,19.96124031007752,15.503875968992247,15.503875968992247,0.0,55,36047042000,7.8,54643,92647,558,1937.116487455197,92.5,7.5,1831,26.1,3.003823047515019
4236,2.73,40.31815688425672,30.115194733955022,6.966538672517826,4.882062534284146,1283,36047082000,14.1,41123,84579,2123,1930.1217616580313,85.9,14.1,4986,31.0,25.732049739269957
4237,3.12,21.757322175732217,19.142259414225947,8.786610878661088,2.092050209205021,57,36047070600,6.3,98889,114451,1040,1968.6009615384612,91.9,8.1,2985,42.4,1.9095477386934674
4238,2.88,28.33706189410887,21.84936614466816,9.395973154362416,0.0,458,36047080000,9.1,72083,103290,1476,1927.5792682926829,90.9,9.1,3877,39.6,11.81325767345886
4239,2.76,35.97122302158273,32.014388489208635,11.33093525179856,5.935251798561151,262,36047084800,8.1,53636,60054,598,1939.742474916388,93.0,7.0,1546,43.5,16.946959896507117
